2024,1,14548.3198757172,31
2024,2,10803.3699531555,29
2024,3,12849.2398948669,31
2024,4,12451.6899147034,30
2024,5,8455.48995494843,31
2024,6,7384.54996490479,30
2024,7,6797.07999038696,31
2024,8,7278.10998439789,27
